ID,Product Name,Description,Price,Discounted Price,Discount %,MOQ,Unit Quantity,Unit Quantity (FR),Sold By,Is New,Type,Image,Factory Name,Factory Email,Factory Phone,Factory Currency,Category,Main UPC,FLC Qty 20FT (Carton),FLC Qty 40FT HC (Carton),Lead Time Min (Days),Lead Time Max (Days),Carton Dimensions (CM),Price Last Updated,Unit per Carton
69a4baaa45f8730012dacf6e,Bobana Body Lotion with Tropical fruits 240ml ,Bobana Body Lotion with Tropical fruits 240ml ,13.2,,,1000,12,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4baa945f8730012dacf6b/fcf111dc39cecb034910a84f386e0f95/bobana-body-lotion-with-tropical-fruits-578681.png,Bobana,bobana@sodu.com,,USD,Body Lotion,Bobana Body Lotion with Tropical fruits 240ml ,0,0,0,0,,,12
69a4baa845f8730012dacf57,Bobana Body Lotion with Coconut Milk 240ml ,Bobana Body Lotion with Coconut Milk 240ml ,13.2,,,1000,12,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4baa845f8730012dacf54/8aca903c0946876ee8c0dd0c3d1cf349/bobana-body-lotion-with-coconut-milk-421839.png,Bobana,bobana@sodu.com,,USD,Body Lotion,Bobana Body Lotion with Coconut Milk 240ml ,0,0,0,0,,,12
69a4baa645f8730012dacf30,Bobana Body Lotion  with Wild Roses 240ml ,Bobana Body Lotion  with Wild Roses 240ml ,13.2,,,1000,12,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4baa645f8730012dacf10/f6cadbe93d496c3ff419095c17e83032/bobana-body-lotion-with-wild-roses-109974.png,Bobana,bobana@sodu.com,,USD,Body Lotion,Bobana Body Lotion  with Wild Roses 240ml ,0,0,0,0,,,12
69a4baa445f8730012daceed,Bobana Hand Cream with tropical fruits 50ml ,Bobana Hand Cream with tropical fruits 50ml ,18,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4baa445f8730012dacee9/17994e6684acbd653a1e5d71ecc0581f/bobana-hand-cream-with-tropical-fruits-679398.png,Bobana,bobana@sodu.com,,USD,Moisturizing Cream,Bobana Hand Cream with tropical fruits 50ml ,0,0,0,0,,,24
69a4baa245f8730012daced3,Bobana Hand Cream with Wild Roses 50ml ,Bobana Hand Cream with Wild Roses 50ml ,18,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4baa245f8730012dacecf/1426eaff66b14236af29253d1b6026e9/bobana-hand-cream-with-wild-roses-210586.png,Bobana,bobana@sodu.com,,USD,Moisturizing Cream,Bobana Hand Cream with Wild Roses 50ml ,0,0,0,0,,,24
69a4baa045f8730012dacead,Bobana Hand Cream with Coconut Milk 50ml ,Bobana Hand Cream with Coconut Milk 50ml ,18,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4baa045f8730012dacea9/200f5eac426216eaa30fe86f83fd70c8/bobana-hand-cream-with-coconut-milk-886223.png,Bobana,bobana@sodu.com,,USD,Moisturizing Cream,Bobana Hand Cream with Coconut Milk 50ml ,0,0,0,0,,,24
69a4ba9e45f8730012dace91,Bobana Soap Moroccan with Olive Oil 500 GM ,Bobana Soap Moroccan with Olive Oil 500 GM ,22.8,,,1000,12,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9e45f8730012dace8f/20061edae0d9e1a41601afd5bf48cea4/moroccanbr-soap-with-naturalbr-olive-oil-642015.png,Bobana,bobana@sodu.com,,USD,Moroccan Soap,Bobana Soap Moroccan with Olive Oil 500 GM ,0,0,0,0,,,12
69a4ba9b45f8730012dace67,Bobana Soap Moroccan with Argan Oil 500 GM ,Bobana Soap Moroccan with Argan Oil 500 GM ,22.8,,,1000,12,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9b45f8730012dace65/374805f29aae8c01c44f1df619a2aeda/moroccanbr-soap-with-naturalbr-argan-oil-612040.webp,Bobana,bobana@sodu.com,,USD,Moroccan Soap,Bobana Soap Moroccan with Argan Oil 500 GM ,0,0,0,0,,,12
69a4ba9a45f8730012dace52,Bobana Whitening Cream For Face and Body 50 ML ,Bobana Whitening Cream For Face and Body 50 ML ,18,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9a45f8730012dace50/d4e4ac3a06238f108e0b93be1c97088a/bobana-whitening-cream-for-face-body-719554.png,Bobana,bobana@sodu.com,,USD,Whitening Cream,Bobana Whitening Cream For Face and Body 50 ML ,0,0,0,0,,,24
69a4ba9845f8730012dace2a,Bobana Whitening Cream For Sensitive Areas 50 ML ,Bobana Whitening Cream For Sensitive Areas 50 ML ,18,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9845f8730012dace28/5b5df1f1286e0cb5729af2c77bf68dc1/bobana-whitening-cream-for-sensitive-areas-413752.png,Bobana,bobana@sodu.com,,USD,Whitening Cream,Bobana Whitening Cream For Sensitive Areas 50 ML ,0,0,0,0,,,24
69a4ba9645f8730012dace0a,Bobana Berries Salt Scrub Jar 300gm ,Bobana Berries Salt Scrub Jar 300gm ,6,,,1000,12,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9645f8730012dace08/c8f7c345691e38e8af6de4dad48a7ab5/bobana-berries-salt-scrub-196686.jpg,Bobana,bobana@sodu.com,,USD,Spa Salt,Bobana Berries Salt Scrub Jar 300gm ,0,0,0,0,,,12
69a4ba9545f8730012dacdf5,Bobana Yogurt Salt Scrub Jar 300gm ,Bobana Yogurt Salt Scrub Jar 300gm ,6,,,1000,12,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9545f8730012dacdf3/88313aa63f1aa3d968f072b7e0596a7b/bobana-yogurt-salt-scrub-969460.jpg,Bobana,bobana@sodu.com,,USD,Spa Salt,Bobana Yogurt Salt Scrub Jar 300gm ,0,0,0,0,,,12
69a4ba9445f8730012dacddb,Bobana Lemon Salt Scrub Jar 300gm ,Bobana Lemon Salt Scrub Jar 300gm ,6,,,1000,12,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9445f8730012dacdd9/875e1896269e618fb167259cf94f736e/lemon_Scrub_2_jpg.jpg,Bobana,bobana@sodu.com,,USD,Spa Salt,Bobana Lemon Salt Scrub Jar 300gm ,0,0,0,0,,,12
69a4ba9345f8730012dacdb1,Bobana Milk Salt Scrub Jar 300gm ,Bobana Milk Salt Scrub Jar 300gm ,6,,,1000,12,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9245f8730012dacdad/bb74f9a6cfc03e7a6c23fb307ecf8452/bobana-milk-salt-scrub-103196.jpg,Bobana,bobana@sodu.com,,USD,Spa Salt,Bobana Milk Salt Scrub Jar 300gm ,0,0,0,0,,,12
69a4ba9145f8730012dacd99,Bobana Scrub Pomegranate Gel 150 ML ,Bobana Scrub Pomegranate Gel 150 ML ,14.4,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9145f8730012dacd97/26bd5cf2db14914791586a4d87e47998/bobanabr-pomegranate-brscrub-gel-935253.webp,Bobana,bobana@sodu.com,,USD,Scrub Gel,Bobana Scrub Pomegranate Gel 150 ML ,0,0,0,0,,,24
69a4ba9045f8730012dacd85,Bobana Scrub Vitamin C Gel 150 ML ,Bobana Scrub Vitamin C Gel 150 ML ,14.4,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba9045f8730012dacd80/b8d86b6a80b82a62ebbe85a5f819bf35/bobanabr-vitamin-c-brscrub-gel-487740.png,Bobana,bobana@sodu.com,,USD,Scrub Gel,Bobana Scrub Vitamin C Gel 150 ML ,0,0,0,0,,,24
69a4ba8e45f8730012dacd37,Bobana Scrub Charcoal Gel 150 ML ,Bobana Scrub Charcoal Gel 150 ML ,14.4,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba8e45f8730012dacd30/4bd92090aeccb89e332cb819adb0a6ba/bobanabr-charcoal-br-scrub-gel-688414.webp,Bobana,bobana@sodu.com,,USD,Scrub Gel,Bobana Scrub Charcoal Gel 150 ML ,0,0,0,0,,,24
69a4ba8d45f8730012dacd1d,Bobana Scrub Gold 300 GM ,Bobana Scrub Gold 300 GM ,20.4,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba8d45f8730012dacd1b/9cd53394bcac4ef198063ad65be37cb4/bobanabr-gold-brscrub-198157.png,Bobana,bobana@sodu.com,,USD,Scrub Cream,Bobana Scrub Gold 300 GM ,0,0,0,0,,,24
69a4ba8b45f8730012daccef,Bobana Scrub Charcoal 300 GM ,Bobana Scrub Charcoal 300 GM ,20.4,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba8b45f8730012daccea/91df6621f943d664a30d49d8241dc13c/bobanabr-charcoal-brscrub-501157.png,Bobana,bobana@sodu.com,,USD,Scrub Cream,Bobana Scrub Charcoal 300 GM ,0,0,0,0,,,24
69a4ba8945f8730012daccd2,Bobana Scrub Honey and Collagen 300 GM ,Bobana Scrub Honey and Collagen 300 GM ,20.4,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba8945f8730012dacccd/f933c777c4a67d8542153ec4a22af53f/bobanabr-honey-collagenbr-scrub-866517.png,Bobana,bobana@sodu.com,,USD,Scrub Cream,Bobana Scrub Honey and Collagen 300 GM ,0,0,0,0,,,24
69a4ba8745f8730012daccb0,Bobana Scrub Apricot 300 GM ,Bobana Scrub Apricot 300 GM ,20.4,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba8745f8730012daccab/7b1dc4eae2ea587f90ea62fc2604b6b3/bobanabr-apricot-brscrub-867562.png,Bobana,bobana@sodu.com,,USD,Scrub Cream,Bobana Scrub Apricot 300 GM ,0,0,0,0,,,24
69a4ba8545f8730012dacc6f,Bobana Scrub Coffee 300 GM ,Bobana Scrub Coffee 300 GM ,20.4,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba8545f8730012dacc67/51c746ab35293c18fd25f518a95c2970/bobanabr-coffee-brscrub-233067.png,Bobana,bobana@sodu.com,,USD,Scrub Cream,Bobana Scrub Coffee 300 GM ,0,0,0,0,,,24
69a4ba8345f8730012dacc36,Bobana White Here Deodorant No Scent 50 ML ,Bobana White Here Deodorant No Scent 50 ML ,22.8,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba8345f8730012dacc33/fc1216e80af620fe64d864d5eb9e3667/bobana-white-here-unscented-deodorant-223356.png,Bobana,bobana@sodu.com,,USD,Roll On,Bobana White Here Deodorant No Scent 50 ML ,0,0,0,0,,,24
69a4ba8145f8730012dacbeb,Bobana White Here Deodorant Floral 50ml,Bobana White Here Deodorant Floral 50ml,22.8,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba8145f8730012dacbe6/ae39899c0a51b0d20725bb2f4e026bfc/bobana-white-here-deodorant-with-floral-scent-579250.png,Bobana,bobana@sodu.com,,USD,Roll On,Bobana White Here Deodorant Floral 50ml,0,0,0,0,,,24
69a4ba7f45f8730012dacbcf,Bobana White Here Deodorant Candy 50ml,Bobana White Here Deodorant Candy 50ml,22.8,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba7f45f8730012dacbcc/b78b4d95ae1c47d381ab576a49dd440b/bobana-white-here-deodorant-with-candy-scent-904684.png,Bobana,bobana@sodu.com,,USD,Roll On,Bobana White Here Deodorant Candy 50ml,0,0,0,0,,,24
69a4ba7e45f8730012dacbaf,Bobana Deodorant  White Here Coconut 50ml,Bobana Deodorant  White Here Coconut 50ml,22.8,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba7d45f8730012dacbad/47f3cb1608cfe13b3dca9e379b9e95b4/bobana-white-here-deodorant-with-coconut-scent-697028.png,Bobana,bobana@sodu.com,,USD,Roll On,Bobana Deodorant  White Here Coconut 50ml,0,0,0,0,,,24
69a4ba7b45f8730012dacb95,Bobana Deodorant Dry and Fresh 50 ML ,Bobana Deodorant Dry and Fresh 50 ML ,22.8,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba7b45f8730012dacb93/d35d979ad659a2b16265fe007e1b0f1d/bobana-dry-fresh-roll-on-deodorant-753707.png,Bobana,bobana@sodu.com,,USD,Roll On,Bobana Deodorant Dry and Fresh 50 ML ,0,0,0,0,,,24
69a4ba7945f8730012dacb71,Bobana Deodorant White and Clean 50 ML ,Bobana Deodorant White and Clean 50 ML ,22.8,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba7945f8730012dacb6f/bd0cb49a5e87742665d57b5feaf7512e/bobana-white-clean-roll-on-deodorant-308938.png,Bobana,bobana@sodu.com,,USD,Roll On,Bobana Deodorant White and Clean 50 ML ,0,0,0,0,,,24
69a4ba7745f8730012dacb59,Bobana Deodorant Soft and Gentle  50 ML ,Bobana Deodorant Soft and Gentle  50 ML ,22.8,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba7745f8730012dacb55/32c687ebcf7ca35d2ee35e658411ee13/bobana-soft-gentle-roll-on-deodorant-533814.png,Bobana,bobana@sodu.com,,USD,Roll On,Bobana Deodorant Soft and Gentle  50 ML ,0,0,0,0,,,24
69a4ba7545f8730012dacb23,Bobana Mask Vitamin C Peel-Off 120 ML ,Bobana Mask Vitamin C Peel-Off 120 ML ,22.8,,,1000,24,,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba7545f8730012dacb21/331392333bf55fbbe48c4ab18cbe6d1e/vitamin-c-brpeel-offbr-mask-728412.png,Bobana,bobana@sodu.com,,USD,Peel Off Mask,Bobana Mask Vitamin C Peel-Off 120 ML ,0,0,0,0,,,24
69a4ba7345f8730012dacafb,Bobana Mask Hyaluronic Acid Peel Off 120 GM ,Bobana Mask Hyaluronic Acid Peel Off 120 GM ,22.8,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba7345f8730012dacaf7/8f0c6e7352471217233e7f787134de05/hyaluronicbr-acid-brpeel-off-mask-454390.png,Bobana,bobana@sodu.com,,USD,Peel Off Mask,Bobana Mask Hyaluronic Acid Peel Off 120 GM ,0,0,45,60,28 x 26 x 18 cm,,24
69a4ba7045f8730012dacab9,Bobana Mask Charcoal Peel Off 120 GM ,Bobana Mask Charcoal Peel Off 120 GM ,22.8,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba7045f8730012dacab5/dcc72d3ecf905ccfa811d94260ab55d4/bobanabr-charcoal-brpeel-off-mask-846812.png,Bobana,bobana@sodu.com,,USD,Peel Off Mask,Bobana Mask Charcoal Peel Off 120 GM ,0,0,45,60,28 x 26 x 18 cm,,24
69a4ba6b45f8730012daca79,Bobana Mask Gold Peel off 120 GM ,Bobana Mask Gold Peel off 120 GM ,22.8,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba6b45f8730012daca6c/1778abe1aa16677486c273e8a5fbc10f/bobanabr-gold-brpeel-off-mask-672070.png,Bobana,bobana@sodu.com,,USD,Peel Off Mask,Bobana Mask Gold Peel off 120 GM ,0,0,45,60,28 x 26 x 18 cm,,24
69a4ba6945f8730012daca3e,Bobana Mud Shea Butter 400 GM ,Bobana Mud Shea Butter 400 GM ,18,,,50,12,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba6845f8730012daca34/7f1394506222342fcf541146bd3ca600/bobanabr-shea-butter-brmud-mask-780631.webp,Bobana,bobana@sodu.com,,USD,Mud Mask,Bobana Mud Shea Butter 400 GM ,0,0,45,60,37 x 20 x 10 cm,,12
69a4ba6745f8730012daca22,Bobana Mud Dead Sea 400 GM ,Bobana Mud Dead Sea 400 GM ,18,,,50,12,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba6745f8730012daca1d/70c3abd7e173910fd79d96a41e79575b/bobanabr-dead-sea-brmud-mask-520386.webp,Bobana,bobana@sodu.com,,USD,Mud Mask,Bobana Mud Dead Sea 400 GM ,0,0,45,60,37 x 20 x 10 cm,,12
69a4ba6545f8730012dac9fd,Bobana Mud Moroccan 400 GM ,Bobana Mud Moroccan 400 GM ,18,,,50,12,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba6545f8730012dac9f9/a3a24129b81404e860b2bfedaa22d841/bobanabr-natural-brmud-mask-804093.webp,Bobana,bobana@sodu.com,,USD,Mud Mask,Bobana Mud Moroccan 400 GM ,0,0,45,60,37 x 20 x 10 cm,,12
69a4ba6445f8730012dac9e3,Bobana Mask Milk Moisturizing Vitamin E 250 GM ,Bobana Mask Milk Moisturizing Vitamin E 250 GM ,19.2,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba6445f8730012dac9d7/79ebc88f87ad8931e0f811fda558cbf0/bobana-moisturizer-whitening-milk-mask-824980.png,Bobana,bobana@sodu.com,,USD,Milk Mask,Bobana Mask Milk Moisturizing Vitamin E 250 GM ,0,0,45,60,36 x 26 x 16 cm,,24
69a4ba6345f8730012dac9c5,Bobana Whitening Milk Mask Firming with Collagen 250gm ,Bobana Whitening Milk Mask Firming with Collagen 250gm ,19.2,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba6245f8730012dac9c0/85e3c91951dc3822574d48dc1bec909b/bobana-firming-whitening-milk-mask-942019.png,Bobana,bobana@sodu.com,,USD,Milk Mask,Bobana Whitening Milk Mask Firming with Collagen 250gm ,0,0,45,60,36 x 26 x 16 cm,,24
69a4ba6145f8730012dac96a,Bobana Mask Milk Cleansing Menthol 250 GM ,Bobana Mask Milk Cleansing Menthol 250 GM ,19.2,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba6145f8730012dac967/175942c5d85d2126d72bc10c0babfd6d/bobana-cleanser-whitening-milk-mask-100484.png,Bobana,bobana@sodu.com,,USD,Milk Mask,Bobana Mask Milk Cleansing Menthol 250 GM ,0,0,45,60,36 x 26 x 16 cm,,24
69a4ba6045f8730012dac950,Bobana Mask Milk Whitening Vitamin C 250 GM ,Bobana Mask Milk Whitening Vitamin C 250 GM ,19.2,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba6045f8730012dac94b/2f3f7220f238c571bbecdea75ddfcdd1/bobana-whitening-milk-mask-with-vitamin-c-452179.png,Bobana,bobana@sodu.com,,USD,Milk Mask,Bobana Mask Milk Whitening Vitamin C 250 GM ,0,0,45,60,36 x 26 x 16 cm,,24
69a4ba5e45f8730012dac934,Bobana Lip Balm Cherry Flavor and Vitamin A ,Bobana Lip Balm Cherry Flavor and Vitamin A ,15.6,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5e45f8730012dac932/d079c7f73fd77bd01af2e0f4b4680584/bobanabr-lip-balm-with-vitamin-a-cherrybr-flavor-831480.jpg,Bobana,bobana@sodu.com,,USD,Lip Balm,Bobana Lip Balm Cherry Flavor and Vitamin A ,0,0,45,60,32 x 26 x 29 cm,,24
69a4ba5d45f8730012dac91e,Bobana Lip Balm Cocoa Flavor and Vitamin B5 ,Bobana Lip Balm Cocoa Flavor and Vitamin B5 ,15.6,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5d45f8730012dac91b/d154caebb8da00076c458d5684d7cc33/bobanabr-lip-balm-with-vitamin-b5-cocoabr-flavor-462772.jpg,Bobana,bobana@sodu.com,,USD,Lip Balm,Bobana Lip Balm Cocoa Flavor and Vitamin B5 ,0,0,45,60,32 x 26 x 29 cm,,24
69a4ba5b45f8730012dac907,Bobana Lip Balm Hyaluronic Acid and Vitamin E ,Bobana Lip Balm Hyaluronic Acid and Vitamin E ,15.6,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5b45f8730012dac902/ffb2ef8749f276dac429610eba4442cc/bobanabr-lip-balm-with-vitamin-e-hyaluronicbr-acid-737848.jpg,Bobana,bobana@sodu.com,,USD,Lip Balm,Bobana Lip Balm Hyaluronic Acid and Vitamin E ,0,0,45,60,32 x 26 x 29 cm,,24
69a4ba5a45f8730012dac8f0,Bobana Lip Balm Kiwi Flavor and Vitamin C ,Bobana Lip Balm Kiwi Flavor and Vitamin C ,15.6,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5a45f8730012dac8eb/d997428dec4ecac5cc99756caf8a3aab/bobanabr-lip-balm-with-vitamin-c-kiwibr-flavor-666092.jpg,Bobana,bobana@sodu.com,,USD,Lip Balm,Bobana Lip Balm Kiwi Flavor and Vitamin C ,0,0,45,60,32 x 26 x 29 cm,,24
69a4ba5845f8730012dac8d9,Bobana Sunscreen After Sun Soothing Gel 150 ML ,Bobana Sunscreen After Sun Soothing Gel 150 ML ,14.4,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5845f8730012dac8d7/43e91816d40b8e603bab56e785fdd39a/bobanabr-after-sun-brsoothing-gel-747575.jpg,Bobana,bobana@sodu.com,,USD,Sunscreen,Bobana Sunscreen After Sun Soothing Gel 150 ML ,0,0,45,60,36 x 30 x 20 cm,,24
69a4ba5745f8730012dac8b6,Bobana Sunscreen Lotion 150 ML ,Bobana Sunscreen Lotion 150 ML ,33.6,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5745f8730012dac8ad/a38bb49177ad1e8533d17acc4ec9b51b/bobana-sunscreen-lotion-150-ml-11-free-260687.jpg,Bobana,bobana@sodu.com,,USD,Sunscreen,Bobana Sunscreen Lotion 150 ML ,0,0,45,60,36 x 30 x 20 cm,,24
69a4ba5645f8730012dac896,Bobana Sunscreen Gel 150 ML ,Bobana Sunscreen Gel 150 ML ,32.4,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5645f8730012dac893/00718c39b732aece68abc5014067b023/bobana-sunscreen-gel-150-ml-11-free-459721.jpg,Bobana,bobana@sodu.com,,USD,Sunscreen,Bobana Sunscreen Gel 150 ML ,0,0,45,60,36 x 30 x 20 cm,,24
69a4ba5445f8730012dac87c,Bobana Charcoal Sheet Mask 10 PCS ,Bobana Charcoal Sheet Mask 10 PCS ,35.4,,,50,12,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5445f8730012dac879/24711531adeb9adeef0e08e507a7910a/bobana-brcharcoal-vitamin-ebr-sheet-mask-133229.png,Bobana,bobana@sodu.com,,USD,Face Sheet Mask,Bobana Charcoal Sheet Mask 10 PCS ,0,0,45,60,38 x 28 x 20 cm,,12
69a4ba5245f8730012dac85e,Bobana Vitamin C Sheet Mask 10 PCS,Bobana Vitamin C Sheet Mask 10 PCS,35.4,,,50,12,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5245f8730012dac85c/47a5f5377c1e0c8603134cf7fe027a48/bobanabr-collagen-vitamin-c-brsheet-mask-725241.webp,Bobana,bobana@sodu.com,,USD,Face Sheet Mask,Bobana Vitamin C Sheet Mask 10 PCS,0,0,45,60,38 x 28 x 20 cm,,12
69a4ba5145f8730012dac847,Bobana Box Retinol & Avocado Oil Sheet Mask (10 PCs) ,Bobana Box Retinol & Avocado Oil Sheet Mask (10 PCs) ,35.4,,,50,12,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba5145f8730012dac842/5b9703b9c82a419c8783aeeea74005dc/bobana-retinol-avocado-oil-sheet-mask-8400920.jpg,Bobana,bobana@sodu.com,,USD,Face Sheet Mask,Bobana Box Retinol & Avocado Oil Sheet Mask (10 PCs) ,0,0,45,60,38 x 28 x 20 cm,,12
69a4ba4f45f8730012dac825,Bobana Pomegranate Sheet Mask 10 PCS ,Bobana Pomegranate Sheet Mask 10 PCS ,35.4,,,50,12,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba4f45f8730012dac823/ce3422856b631ca24f8d478e5661004e/bobanabr-skin-hydrating-pomegranate-hyaluronicbr-acid-sheet-mask-418715.webp,Bobana,bobana@sodu.com,,USD,Face Sheet Mask,Bobana Pomegranate Sheet Mask 10 PCS ,0,0,45,60,38 x 28 x 20 cm,,12
69a4ba4e45f8730012dac80e,Bobana Collagen Hyaluronic 250 ML ,Bobana Collagen Hyaluronic 250 ML ,26.4,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba4e45f8730012dac805/c9e1f75b1f4f76080fa7e1cda8cee93a/marinebr-collagen-hyaluronicbr-acid-gel-927703.png,Bobana,bobana@sodu.com,,USD,Collagen Skin,Bobana Collagen Hyaluronic 250 ML ,0,0,45,60,40 x 27 x 13 cm,,24
69a4ba4c45f8730012dac7ef,Bobana Collagen Vitamin C 250 ML ,Bobana Collagen Vitamin C 250 ML ,26.4,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba4c45f8730012dac7ec/4c3c48f0aec7b11a522589ea472b368b/bobana-marine-collagen-vitamin-c-gel-179932.png,Bobana,bobana@sodu.com,,USD,Collagen Skin,Bobana Collagen Vitamin C 250 ML ,0,0,45,60,40 x 27 x 13 cm,,24
69a4ba4b45f8730012dac7d8,Bobana Collagen Retinol 250 ML ,Bobana Collagen Retinol 250 ML ,26.4,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba4b45f8730012dac7d4/9dfa8a5fda005150afe56b0e6bf72e2f/bobana-marine-collagen-retinol-gel-275274.png,Bobana,bobana@sodu.com,,USD,Collagen Skin,Bobana Collagen Retinol 250 ML ,0,0,45,60,40 x 27 x 13 cm,,24
69a4ba4945f8730012dac798,Bobana Face Wash Hyaluronic 50 GM ,Bobana Face Wash Hyaluronic 50 GM ,18,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba4845f8730012dac78e/bb8c28eaf64275414b8b2920b5c5a08a/bobana-hyaluronic-acid-face-wash-368464.png,Bobana,bobana@sodu.com,,USD,Facial Cleanser,Bobana Face Wash Hyaluronic 50 GM ,0,0,45,60,25 x 18 x 14 cm,,24
69a4ba4745f8730012dac770,Bobana Face Wash Vitamin C 50 GM ,Bobana Face Wash Vitamin C 50 GM ,18,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba4745f8730012dac76e/9603316f2c40c26ac60a81f0e09cc7ab/bobana-vitamin-c-face-wash-877281.png,Bobana,bobana@sodu.com,,USD,Facial Cleanser,Bobana Face Wash Vitamin C 50 GM ,0,0,45,60,25 x 18 x 14 cm,,24
69a4ba4645f8730012dac759,Bobana Face Wash Retinol  50 ML ,Bobana Face Wash Retinol  50 ML ,18,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba4645f8730012dac756/1e4a5a28ae6e5d0bfd711f288275ed2f/bobana-retinol-face-wash-5107929.jpg,Bobana,bobana@sodu.com,,USD,Facial Cleanser,Bobana Face Wash Retinol  50 ML ,0,0,45,60,25 x 18 x 14 cm,,24
69a4ba4545f8730012dac73c,Bobana Face Wash Charcoal  50 GM ,Bobana Face Wash Charcoal  50 GM ,18,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba4445f8730012dac73a/f71455a10120d29e9c161554482ae7e6/bobana-charcoal-face-wash-423346.png,Bobana,bobana@sodu.com,,USD,Facial Cleanser,Bobana Face Wash Charcoal  50 GM ,0,0,45,60,25 x 18 x 14 cm,,24
69a4ba4345f8730012dac722,Bobana Face Wash Hyaluronic 150 GM ,Bobana Face Wash Hyaluronic 150 GM ,24,,,50,24,Carton,Bobana,False,physical,https://cdn.swell.store/sodu/69a4ba4345f8730012dac720/bb8c28eaf64275414b8b2920b5c5a08a/bobana-hyaluronic-acid-face-wash-368464.png,Bobana,bobana@sodu.com,,USD,Facial Cleanser,Bobana Face Wash Hyaluronic 150 GM ,0,0,45,60,35 x 30 x 18 cm,,24
